image_id,component_id,bbox_x,bbox_y,bbox_width,bbox_height,dataset,original_path,file_name,metadata1,metadata2,metadata3,metadata4
img_00000138,0,1123,705,1259,1178,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_ad/ICHMOUL_ad_1.jpg,ICHMOUL_ad_1.jpg,Ichmoul,adaxial,,
img_00000139,0,984,547,1492,1363,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_ad/ICHMOUL_ad_2.jpg,ICHMOUL_ad_2.jpg,Ichmoul,adaxial,,
img_00000140,0,1000,650,1407,1348,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_ad/ICHMOUL_ad_3.jpg,ICHMOUL_ad_3.jpg,Ichmoul,adaxial,,
img_00000141,0,186,747,1860,1745,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_ad/ICHMOUL_ad_7.jpg,ICHMOUL_ad_7.jpg,Ichmoul,adaxial,,
img_00000142,0,1194,827,1132,944,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_ad/ICHMOUL_ad_6.jpg,ICHMOUL_ad_6.jpg,Ichmoul,adaxial,,
img_00000143,0,1213,724,1084,1071,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_ad/ICHMOUL_ad_4.jpg,ICHMOUL_ad_4.jpg,Ichmoul,adaxial,,
img_00000144,0,971,607,1541,1355,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_ad/ICHMOUL_ad_5.jpg,ICHMOUL_ad_5.jpg,Ichmoul,adaxial,,
img_00000145,0,1401,680,839,876,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_12.jpg,ICHMOUL_BACHA_ab_12.jpg,Ichmoul Bacha,abaxial,,
img_00000146,0,1220,587,1097,1174,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_13.jpg,ICHMOUL_BACHA_ab_13.jpg,Ichmoul Bacha,abaxial,,
img_00000147,0,1136,689,863,1001,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_11.jpg,ICHMOUL_BACHA_ab_11.jpg,Ichmoul Bacha,abaxial,,
img_00000148,0,1110,431,1483,1438,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_10.jpg,ICHMOUL_BACHA_ab_10.jpg,Ichmoul Bacha,abaxial,,
img_00000149,0,1513,704,712,771,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_14.jpg,ICHMOUL_BACHA_ab_14.jpg,Ichmoul Bacha,abaxial,,
img_00000150,3,1241,626,1255,1204,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_15.jpg,ICHMOUL_BACHA_ab_15.jpg,Ichmoul Bacha,abaxial,,
img_00000151,0,1046,562,1331,1382,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_17.jpg,ICHMOUL_BACHA_ab_17.jpg,Ichmoul Bacha,abaxial,,
img_00000152,0,952,523,1502,1377,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_16.jpg,ICHMOUL_BACHA_ab_16.jpg,Ichmoul Bacha,abaxial,,
img_00000153,0,841,392,1795,1594,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_1.jpg,ICHMOUL_BACHA_ab_1.jpg,Ichmoul Bacha,abaxial,,
img_00000154,0,1327,626,1150,1037,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_3.jpg,ICHMOUL_BACHA_ab_3.jpg,Ichmoul Bacha,abaxial,,
img_00000155,0,1191,690,1103,1061,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_2.jpg,ICHMOUL_BACHA_ab_2.jpg,Ichmoul Bacha,abaxial,,
img_00000156,0,1163,523,1305,1274,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_6.jpg,ICHMOUL_BACHA_ab_6.jpg,Ichmoul Bacha,abaxial,,
img_00000157,1,1319,597,1156,1135,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_7.jpg,ICHMOUL_BACHA_ab_7.jpg,Ichmoul Bacha,abaxial,,
img_00000158,0,1259,739,797,748,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_5.jpg,ICHMOUL_BACHA_ab_5.jpg,Ichmoul Bacha,abaxial,,
img_00000159,1,1406,754,767,767,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_4.jpg,ICHMOUL_BACHA_ab_4.jpg,Ichmoul Bacha,abaxial,,
img_00000160,0,970,362,1580,1523,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_9.jpg,ICHMOUL_BACHA_ab_9.jpg,Ichmoul Bacha,abaxial,,
img_00000161,0,1407,694,1054,1030,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_8.jpg,ICHMOUL_BACHA_ab_8.jpg,Ichmoul Bacha,abaxial,,
img_00000162,0,1307,685,769,832,ALGERIA,ALGERIA/SECOND_BATCH/ICHMOUL_BACHA_ab/ICHMOUL_BACHA_ab_18.jpg,ICHMOUL_BACHA_ab_18.jpg,Ichmoul Bacha,abaxial,,
img_00000163,0,1199,778,1097,1056,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_48.jpg,TIZI_OUININE_ab_48.jpg,Tizi Ouinine,abaxial,,
img_00000164,0,1186,636,1192,1174,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_49.jpg,TIZI_OUININE_ab_49.jpg,Tizi Ouinine,abaxial,,
img_00000165,0,1273,847,857,899,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_17.jpg,TIZI_OUININE_ab_17.jpg,Tizi Ouinine,abaxial,,
img_00000166,0,1103,732,1191,1087,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_16.jpg,TIZI_OUININE_ab_16.jpg,Tizi Ouinine,abaxial,,
img_00000167,0,1319,724,884,861,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_28.jpg,TIZI_OUININE_ab_28.jpg,Tizi Ouinine,abaxial,,
img_00000168,0,1014,573,1416,1511,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_14.jpg,TIZI_OUININE_ab_14.jpg,Tizi Ouinine,abaxial,,
img_00000169,0,1327,734,933,1032,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_15.jpg,TIZI_OUININE_ab_15.jpg,Tizi Ouinine,abaxial,,
img_00000170,0,1307,685,1048,1115,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_29.jpg,TIZI_OUININE_ab_29.jpg,Tizi Ouinine,abaxial,,
img_00000171,0,1178,656,1259,1183,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_11.jpg,TIZI_OUININE_ab_11.jpg,Tizi Ouinine,abaxial,,
img_00000172,0,1277,715,971,890,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_39.jpg,TIZI_OUININE_ab_39.jpg,Tizi Ouinine,abaxial,,
img_00000173,0,1317,832,880,905,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_38.jpg,TIZI_OUININE_ab_38.jpg,Tizi Ouinine,abaxial,,
img_00000174,0,1295,704,1103,1040,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_10.jpg,TIZI_OUININE_ab_10.jpg,Tizi Ouinine,abaxial,,
img_00000175,1,1157,744,1109,1046,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_12.jpg,TIZI_OUININE_ab_12.jpg,Tizi Ouinine,abaxial,,
img_00000176,0,1240,592,1240,1174,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_9.jpg,TIZI_OUININE_ab_9.jpg,Tizi Ouinine,abaxial,,
img_00000177,1,1239,651,1123,1316,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_8.jpg,TIZI_OUININE_ab_8.jpg,Tizi Ouinine,abaxial,,
img_00000178,0,1136,733,1094,1103,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_13.jpg,TIZI_OUININE_ab_13.jpg,Tizi Ouinine,abaxial,,
img_00000179,0,1303,656,1044,1100,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_36.jpg,TIZI_OUININE_ab_36.jpg,Tizi Ouinine,abaxial,,
img_00000180,0,935,661,1459,1291,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_22.jpg,TIZI_OUININE_ab_22.jpg,Tizi Ouinine,abaxial,,
img_00000181,0,1191,734,1062,1120,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_5.jpg,TIZI_OUININE_ab_5.jpg,Tizi Ouinine,abaxial,,
img_00000182,0,1220,661,1260,1208,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_4.jpg,TIZI_OUININE_ab_4.jpg,Tizi Ouinine,abaxial,,
img_00000183,0,1021,700,1293,1178,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_23.jpg,TIZI_OUININE_ab_23.jpg,Tizi Ouinine,abaxial,,
img_00000184,0,1058,582,1391,1380,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_37.jpg,TIZI_OUININE_ab_37.jpg,Tizi Ouinine,abaxial,,
img_00000185,0,1307,746,973,970,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_21.jpg,TIZI_OUININE_ab_21.jpg,Tizi Ouinine,abaxial,,
img_00000186,0,1062,533,1381,1450,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_35.jpg,TIZI_OUININE_ab_35.jpg,Tizi Ouinine,abaxial,,
img_00000187,0,1224,666,1155,1115,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_6.jpg,TIZI_OUININE_ab_6.jpg,Tizi Ouinine,abaxial,,
img_00000188,0,1193,724,1028,988,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_7.jpg,TIZI_OUININE_ab_7.jpg,Tizi Ouinine,abaxial,,
img_00000189,0,1307,734,959,988,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_34.jpg,TIZI_OUININE_ab_34.jpg,Tizi Ouinine,abaxial,,
img_00000190,0,1452,905,844,773,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_20.jpg,TIZI_OUININE_ab_20.jpg,Tizi Ouinine,abaxial,,
img_00000191,0,1183,682,1006,1016,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_24.jpg,TIZI_OUININE_ab_24.jpg,Tizi Ouinine,abaxial,,
img_00000192,0,1336,744,1131,1022,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_30.jpg,TIZI_OUININE_ab_30.jpg,Tizi Ouinine,abaxial,,
img_00000193,0,1382,768,837,793,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_18.jpg,TIZI_OUININE_ab_18.jpg,Tizi Ouinine,abaxial,,
img_00000194,0,1058,680,1357,1419,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_3.jpg,TIZI_OUININE_ab_3.jpg,Tizi Ouinine,abaxial,,
img_00000195,0,1176,704,1101,1118,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_2.jpg,TIZI_OUININE_ab_2.jpg,Tizi Ouinine,abaxial,,
img_00000196,0,1368,759,824,904,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_19.jpg,TIZI_OUININE_ab_19.jpg,Tizi Ouinine,abaxial,,
img_00000197,0,1244,577,898,942,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_31.jpg,TIZI_OUININE_ab_31.jpg,Tizi Ouinine,abaxial,,
img_00000198,0,1321,861,843,783,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_25.jpg,TIZI_OUININE_ab_25.jpg,Tizi Ouinine,abaxial,,
img_00000199,0,967,402,1572,1799,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_33.jpg,TIZI_OUININE_ab_33.jpg,Tizi Ouinine,abaxial,,
img_00000200,1,1320,816,852,786,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_27.jpg,TIZI_OUININE_ab_27.jpg,Tizi Ouinine,abaxial,,
img_00000201,0,1227,641,1137,1184,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_1.jpg,TIZI_OUININE_ab_1.jpg,Tizi Ouinine,abaxial,,
img_00000202,0,1296,772,929,845,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_26.jpg,TIZI_OUININE_ab_26.jpg,Tizi Ouinine,abaxial,,
img_00000203,0,1367,886,849,856,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_32.jpg,TIZI_OUININE_ab_32.jpg,Tizi Ouinine,abaxial,,
img_00000204,0,1409,856,796,763,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_55.jpg,TIZI_OUININE_ab_55.jpg,Tizi Ouinine,abaxial,,
img_00000205,0,1170,622,1155,1164,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_41.jpg,TIZI_OUININE_ab_41.jpg,Tizi Ouinine,abaxial,,
img_00000206,1,1152,788,1172,1271,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_40.jpg,TIZI_OUININE_ab_40.jpg,Tizi Ouinine,abaxial,,
img_00000207,0,1285,886,945,895,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_54.jpg,TIZI_OUININE_ab_54.jpg,Tizi Ouinine,abaxial,,
img_00000208,0,1137,654,1306,1214,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_42.jpg,TIZI_OUININE_ab_42.jpg,Tizi Ouinine,abaxial,,
img_00000209,0,1308,837,927,856,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_43.jpg,TIZI_OUININE_ab_43.jpg,Tizi Ouinine,abaxial,,
img_00000210,0,1278,796,1115,1070,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_47.jpg,TIZI_OUININE_ab_47.jpg,Tizi Ouinine,abaxial,,
img_00000211,0,1175,606,1168,1084,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_53.jpg,TIZI_OUININE_ab_53.jpg,Tizi Ouinine,abaxial,,
img_00000212,0,543,1144,1174,1204,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_52.jpg,TIZI_OUININE_ab_52.jpg,Tizi Ouinine,abaxial,,
img_00000213,1,1238,602,1094,1066,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_46.jpg,TIZI_OUININE_ab_46.jpg,Tizi Ouinine,abaxial,,
img_00000214,0,1255,666,942,899,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_50.jpg,TIZI_OUININE_ab_50.jpg,Tizi Ouinine,abaxial,,
img_00000215,0,1315,807,934,930,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_44.jpg,TIZI_OUININE_ab_44.jpg,Tizi Ouinine,abaxial,,
img_00000216,0,1157,713,1212,1109,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_45.jpg,TIZI_OUININE_ab_45.jpg,Tizi Ouinine,abaxial,,
img_00000217,0,1183,845,979,962,ALGERIA,ALGERIA/SECOND_BATCH/TIZI_OUININE_ab/TIZI_OUININE_ab_51.jpg,TIZI_OUININE_ab_51.jpg,Tizi Ouinine,abaxial,,
img_00000218,0,1160,964,1139,1086,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_20.jpg,AMER_BOUAMAR_ab_20.jpg,Amer Bouamar,abaxial,,
img_00000219,0,1085,891,1275,1286,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_8.jpg,AMER_BOUAMAR_ab_8.jpg,Amer Bouamar,abaxial,,
img_00000220,0,240,723,2000,2292,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_9.jpg,AMER_BOUAMAR_ab_9.jpg,Amer Bouamar,abaxial,,
img_00000221,0,372,1024,1771,1957,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_21.jpg,AMER_BOUAMAR_ab_21.jpg,Amer Bouamar,abaxial,,
img_00000222,0,509,1036,1609,1676,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_23.jpg,AMER_BOUAMAR_ab_23.jpg,Amer Bouamar,abaxial,,
img_00000223,0,1290,925,1121,978,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_22.jpg,AMER_BOUAMAR_ab_22.jpg,Amer Bouamar,abaxial,,
img_00000224,0,1048,626,1334,1341,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_26.jpg,AMER_BOUAMAR_ab_26.jpg,Amer Bouamar,abaxial,,
img_00000225,0,480,1288,1491,1512,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_27.jpg,AMER_BOUAMAR_ab_27.jpg,Amer Bouamar,abaxial,,
img_00000226,0,1227,876,1103,1154,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_19.jpg,AMER_BOUAMAR_ab_19.jpg,Amer Bouamar,abaxial,,
img_00000227,0,1075,958,1345,1147,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_25.jpg,AMER_BOUAMAR_ab_25.jpg,Amer Bouamar,abaxial,,
img_00000228,0,396,827,1626,2045,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_24.jpg,AMER_BOUAMAR_ab_24.jpg,Amer Bouamar,abaxial,,
img_00000229,0,1146,920,1269,1276,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_18.jpg,AMER_BOUAMAR_ab_18.jpg,Amer Bouamar,abaxial,,
img_00000230,0,362,1130,1678,1647,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_15.jpg,AMER_BOUAMAR_ab_15.jpg,Amer Bouamar,abaxial,,
img_00000231,0,490,1064,1618,1658,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_1.jpg,AMER_BOUAMAR_ab_1.jpg,Amer Bouamar,abaxial,,
img_00000232,0,382,1215,1917,2114,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_14.jpg,AMER_BOUAMAR_ab_14.jpg,Amer Bouamar,abaxial,,
img_00000233,0,196,1081,2109,2128,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_16.jpg,AMER_BOUAMAR_ab_16.jpg,Amer Bouamar,abaxial,,
img_00000234,0,853,768,1480,1482,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_2.jpg,AMER_BOUAMAR_ab_2.jpg,Amer Bouamar,abaxial,,
img_00000235,0,1058,754,1357,1467,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_3.jpg,AMER_BOUAMAR_ab_3.jpg,Amer Bouamar,abaxial,,
img_00000236,0,1090,690,1438,1301,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_17.jpg,AMER_BOUAMAR_ab_17.jpg,Amer Bouamar,abaxial,,
img_00000237,1,338,1170,1873,1842,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_13.jpg,AMER_BOUAMAR_ab_13.jpg,Amer Bouamar,abaxial,,
img_00000238,0,504,1261,1409,1233,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_7.jpg,AMER_BOUAMAR_ab_7.jpg,Amer Bouamar,abaxial,,
img_00000239,0,402,1174,1873,2114,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_6.jpg,AMER_BOUAMAR_ab_6.jpg,Amer Bouamar,abaxial,,
img_00000240,0,1092,709,1275,1279,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_12.jpg,AMER_BOUAMAR_ab_12.jpg,Amer Bouamar,abaxial,,
img_00000241,0,543,1639,1262,1332,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_10.jpg,AMER_BOUAMAR_ab_10.jpg,Amer Bouamar,abaxial,,
img_00000242,1,933,807,1408,1301,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_4.jpg,AMER_BOUAMAR_ab_4.jpg,Amer Bouamar,abaxial,,
img_00000243,0,381,983,1592,1815,ALGERIA,ALGERIA/SECOND_BATCH/AMER_BOUAMAR_ab/AMER_BOUAMAR_ab_11.jpg,AMER_BOUAMAR_ab_11.jpg,Amer Bouamar,abaxial,,
img_00000244,0,1334,827,749,758,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_9.jpg,BABARI_ab_9.jpg,Babari,abaxial,,
img_00000245,0,1130,612,1307,1242,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_8.jpg,BABARI_ab_8.jpg,Babari,abaxial,,
img_00000246,0,1326,782,856,815,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_24.jpg,BABARI_ab_24.jpg,Babari,abaxial,,
img_00000247,0,1239,754,789,870,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_18.jpg,BABARI_ab_18.jpg,Babari,abaxial,,
img_00000248,0,1273,807,1048,1052,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_19.jpg,BABARI_ab_19.jpg,Babari,abaxial,,
img_00000249,0,1341,666,1102,1056,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_25.jpg,BABARI_ab_25.jpg,Babari,abaxial,,
img_00000250,0,1063,552,1506,1411,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_26.jpg,BABARI_ab_26.jpg,Babari,abaxial,,
img_00000251,0,1462,792,822,878,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_22.jpg,BABARI_ab_22.jpg,Babari,abaxial,,
img_00000252,0,1351,719,1112,1027,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_23.jpg,BABARI_ab_23.jpg,Babari,abaxial,,
img_00000253,0,1307,719,953,1032,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_21.jpg,BABARI_ab_21.jpg,Babari,abaxial,,
img_00000254,0,1375,749,946,880,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_20.jpg,BABARI_ab_20.jpg,Babari,abaxial,,
img_00000255,0,1171,700,1157,1007,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_11.jpg,BABARI_ab_11.jpg,Babari,abaxial,,
img_00000256,1,1206,592,1131,1101,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_10.jpg,BABARI_ab_10.jpg,Babari,abaxial,,
img_00000257,0,1187,626,1310,1248,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_12.jpg,BABARI_ab_12.jpg,Babari,abaxial,,
img_00000258,0,1295,635,1090,1050,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_13.jpg,BABARI_ab_13.jpg,Babari,abaxial,,
img_00000259,0,1457,729,898,949,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_17.jpg,BABARI_ab_17.jpg,Babari,abaxial,,
img_00000260,0,1130,631,1150,1150,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_16.jpg,BABARI_ab_16.jpg,Babari,abaxial,,
img_00000261,0,1355,837,837,846,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_14.jpg,BABARI_ab_14.jpg,Babari,abaxial,,
img_00000262,0,1429,842,776,807,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_15.jpg,BABARI_ab_15.jpg,Babari,abaxial,,
img_00000263,0,1371,759,867,924,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_1.jpg,BABARI_ab_1.jpg,Babari,abaxial,,
img_00000264,0,1296,812,901,842,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_2.jpg,BABARI_ab_2.jpg,Babari,abaxial,,
img_00000265,0,919,499,1674,1538,ALGERIA,ALGERIA/SECOND_BATCH/BABARI_ab/BABARI_ab_6.jpg,BABARI_ab_6.jpg,Babari,abaxial,,
